Units,scenario,year,market,value
1975$/kg,crt2040_80p_l_0821,2085,ALCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,ALairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,ARCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,ARairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,AZCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,AZairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,CACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,CAairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,COCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,COairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,CTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,CTairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,DCCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,DCairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,DECO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,DEairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,FLCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,FLairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,GACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,GAairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,HICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,HIairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,IACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,IAairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,IDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,IDairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,ILCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,ILairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,INCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,INairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,KSCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,KSairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,KYCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,KYairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,LACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,LAairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,MACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,MAairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,MDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,MDairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,MECO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,MEairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,MICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,MIairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,MNCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,MNairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,MOCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,MOairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,MSCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,MSairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,MTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,MTairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,NCCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,NCairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,NDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,NDairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,NECO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,NEairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,NHCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,NHairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,NJCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,NJairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,NMCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,NMairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,NVCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,NVairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,NYCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,NYairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,OHCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,OHairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,OKCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,OKairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,ORCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,ORairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,PACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,PAairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,RICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,RIairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,SCCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,SCairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,SDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,SDairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,TNCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,TNairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,TXCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,TXairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,UTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,UTairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,VACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,VAairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,VTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,VTairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,WACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,WAairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,WICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,WIairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,WVCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,WVairCO2,1
1975$/kg,crt2040_80p_l_0821,2085,WYCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2085,WYairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,AKCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,AKairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,ALCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,ALairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,ARCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,ARairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,AZCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,AZairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,CACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,CAairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,COCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,COairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,CTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,CTairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,DCCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,DCairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,DECO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,DEairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,FLCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,FLairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,GACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,GAairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,HICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,HIairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,IACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,IAairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,IDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,IDairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,ILCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,ILairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,INCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,INairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,KSCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,KSairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,KYCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,KYairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,LACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,LAairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,MACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,MAairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,MDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,MDairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,MECO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,MEairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,MICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,MIairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,MNCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,MNairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,MOCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,MOairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,MSCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,MSairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,MTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,MTairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,NCCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,NCairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,NDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,NDairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,NECO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,NEairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,NHCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,NHairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,NJCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,NJairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,NMCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,NMairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,NVCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,NVairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,NYCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,NYairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,OHCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,OHairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,OKCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,OKairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,ORCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,ORairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,PACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,PAairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,RICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,RIairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,SCCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,SCairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,SDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,SDairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,TNCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,TNairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,TXCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,TXairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,UTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,UTairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,VACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,VAairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,VTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,VTairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,WACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,WAairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,WICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,WIairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,WVCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,WVairCO2,1
1975$/kg,crt2040_80p_l_0821,2090,WYCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2090,WYairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,AKCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,AKairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,ALCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,ALairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,ARCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,ARairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,AZCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,AZairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,CACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,CAairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,COCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,COairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,CTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,CTairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,DCCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,DCairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,DECO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,DEairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,FLCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,FLairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,GACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,GAairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,HICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,HIairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,IACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,IAairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,IDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,IDairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,ILCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,ILairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,INCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,INairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,KSCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,KSairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,KYCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,KYairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,LACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,LAairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,MACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,MAairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,MDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,MDairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,MECO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,MEairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,MICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,MIairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,MNCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,MNairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,MOCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,MOairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,MSCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,MSairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,MTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,MTairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,NCCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,NCairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,NDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,NDairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,NECO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,NEairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,NHCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,NHairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,NJCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,NJairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,NMCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,NMairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,NVCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,NVairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,NYCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,NYairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,OHCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,OHairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,OKCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,OKairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,ORCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,ORairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,PACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,PAairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,RICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,RIairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,SCCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,SCairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,SDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,SDairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,TNCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,TNairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,TXCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,TXairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,UTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,UTairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,VACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,VAairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,VTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,VTairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,WACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,WAairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,WICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,WIairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,WVCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,WVairCO2,1
1975$/kg,crt2040_80p_l_0821,2095,WYCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2095,WYairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,AKCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,AKairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,ALCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,ALairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,ARCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,ARairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,AZCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,AZairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,CACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,CAairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,COCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,COairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,CTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,CTairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,DCCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,DCairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,DECO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,DEairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,FLCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,FLairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,GACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,GAairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,HICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,HIairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,IACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,IAairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,IDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,IDairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,ILCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,ILairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,INCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,INairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,KSCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,KSairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,KYCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,KYairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,LACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,LAairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,MACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,MAairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,MDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,MDairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,MECO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,MEairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,MICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,MIairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,MNCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,MNairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,MOCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,MOairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,MSCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,MSairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,MTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,MTairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,NCCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,NCairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,NDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,NDairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,NECO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,NEairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,NHCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,NHairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,NJCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,NJairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,NMCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,NMairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,NVCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,NVairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,NYCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,NYairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,OHCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,OHairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,OKCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,OKairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,ORCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,ORairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,PACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,PAairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,RICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,RIairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,SCCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,SCairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,SDCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,SDairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,TNCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,TNairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,TXCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,TXairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,UTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,UTairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,VACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,VAairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,VTCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,VTairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,WACO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,WAairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,WICO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,WIairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,WVCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,WVairCO2,1
1975$/kg,crt2040_80p_l_0821,2100,WYCO2 removal,1
1975$/kg,crt2040_80p_l_0821,2100,WYairCO2,1
1990$/tC,crt2040_80p_l_0821,1975,USACO2,0
1990$/tC,crt2040_80p_l_0821,1975,USACO2_LUC,0
1990$/tC,crt2040_80p_l_0821,1990,USACO2,0
1990$/tC,crt2040_80p_l_0821,1990,USACO2_LUC,0
1990$/tC,crt2040_80p_l_0821,2005,USACO2,0
1990$/tC,crt2040_80p_l_0821,2005,USACO2_LUC,0
1990$/tC,crt2040_80p_l_0821,2010,USACO2,0
1990$/tC,crt2040_80p_l_0821,2010,USACO2_LUC,0
1990$/tC,crt2040_80p_l_0821,2015,USACO2,0
1990$/tC,crt2040_80p_l_0821,2015,USACO2_LUC,0
1990$/tC,crt2040_80p_l_0821,2020,USACO2,0
1990$/tC,crt2040_80p_l_0821,2020,USACO2_LUC,4
1990$/tC,crt2040_80p_l_0821,2025,USACO2,1
1990$/tC,crt2040_80p_l_0821,2025,USACO2_LUC,20
1990$/tC,crt2040_80p_l_0821,2030,USACO2,1
1990$/tC,crt2040_80p_l_0821,2030,USACO2_LUC,30
1990$/tC,crt2040_80p_l_0821,2035,USACO2,1
1990$/tC,crt2040_80p_l_0821,2035,USACO2_LUC,80
1990$/tC,crt2040_80p_l_0821,2040,USACO2,1
1990$/tC,crt2040_80p_l_0821,2040,USACO2_LUC,120
