"Units","scenario","year","market","value"
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"GACO2 removal",0.00128425
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"GAairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"HICO2 removal",0.293866
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"HIairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"IACO2 removal",0.0012823
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"IAairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"IDCO2 removal",0.00133285
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"IDairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"ILCO2 removal",0.00123441
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"ILairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"INCO2 removal",0.00125728
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"INairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"KSCO2 removal",0.00136796
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"KSairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"KYCO2 removal",0.00125728
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"KYairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"LACO2 removal",0.00128406
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"LAairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MACO2 removal",0.00108482
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MAairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MDCO2 removal",0.00118696
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MDairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MECO2 removal",0.181324
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MEairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MICO2 removal",0.00125728
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MIairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MNCO2 removal",0.00128232
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MNairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MOCO2 removal",0.00123427
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MOairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MSCO2 removal",0.00128423
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MSairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MTCO2 removal",0.00133279
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"MTairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NCCO2 removal",0.00128425
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NCairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NDCO2 removal",0.00128229
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NDairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NECO2 removal",0.00128224
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NEairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NHCO2 removal",0.00108482
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NHairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NJCO2 removal",0.00118696
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NJairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NMCO2 removal",0.00138278
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NMairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NVCO2 removal",0.00133175
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NVairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NYCO2 removal",0.00116628
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"NYairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"OHCO2 removal",0.00125728
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"OHairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"OKCO2 removal",0.00136723
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"OKairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"ORCO2 removal",0.00132875
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"ORairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"PACO2 removal",0.00118923
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"PAairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"RICO2 removal",0.00108482
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"RIairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"SCCO2 removal",0.00128425
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"SCairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"SDCO2 removal",0.00128224
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"SDairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"TNCO2 removal",0.00128774
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"TNairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"TXCO2 removal",0.00153059
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"TXairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"UTCO2 removal",0.00133279
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"UTairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"VACO2 removal",0.00128425
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"VAairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"VTCO2 removal",0.00108701
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"VTairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"WACO2 removal",0.00132895
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"WAairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"WICO2 removal",0.00123441
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"WIairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"WVCO2 removal",0.00125727
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"WVairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"WYCO2 removal",0.00138614
"1975$/kg","crt2040_80p_nl_202502_onshoring",2040,"WYairCO2",-0.00045208
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"AKCO2 removal",0.237115
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"AKairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"ALCO2 removal",0.00293042
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"ALairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"ARCO2 removal",0.00294675
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"ARairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"AZCO2 removal",0.00360682
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"AZairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"CACO2 removal",0.00264169
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"CAairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"COCO2 removal",0.00361568
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"COairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"CTCO2 removal",0.00164832
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"CTairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"DCCO2 removal",0.135037
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"DCairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"DECO2 removal",0.00245956
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"DEairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"FLCO2 removal",0.00309155
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"FLairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"GACO2 removal",0.00293042
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"GAairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"HICO2 removal",0.267849
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"HIairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"IACO2 removal",0.00285384
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"IAairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"IDCO2 removal",0.00342402
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"IDairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"ILCO2 removal",0.00272658
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"ILairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"INCO2 removal",0.00278873
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"INairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"KSCO2 removal",0.00345121
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"KSairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"KYCO2 removal",0.00278872
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"KYairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"LACO2 removal",0.00292926
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"LAairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MACO2 removal",0.00164832
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MAairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MDCO2 removal",0.00245956
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MDairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MECO2 removal",0.151188
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MEairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MICO2 removal",0.00278873
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MIairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MNCO2 removal",0.00285394
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MNairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MOCO2 removal",0.00272559
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MOairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MSCO2 removal",0.00293032
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MSairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MTCO2 removal",0.00342367
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"MTairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NCCO2 removal",0.00293042
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NCairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NDCO2 removal",0.00285382
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NDairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NECO2 removal",0.0028535
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NEairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NHCO2 removal",0.00164832
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NHairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NJCO2 removal",0.00245956
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NJairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NMCO2 removal",0.0035956
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NMairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NVCO2 removal",0.00341589
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NVairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NYCO2 removal",0.0023004
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"NYairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"OHCO2 removal",0.00278873
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"OHairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"OKCO2 removal",0.00344672
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"OKairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"ORCO2 removal",0.00339789
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"ORairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"PACO2 removal",0.0024751
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"PAairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"RICO2 removal",0.00164832
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"RIairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"SCCO2 removal",0.00293041
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"SCairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"SDCO2 removal",0.00285351
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"SDairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"TNCO2 removal",0.00295099
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"TNairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"TXCO2 removal",0.00396874
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"TXairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"UTCO2 removal",0.00342355
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"UTairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"VACO2 removal",0.0029304
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"VAairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"VTCO2 removal",0.00166436
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"VTairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"WACO2 removal",0.00339964
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"WAairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"WICO2 removal",0.00272658
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"WIairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"WVCO2 removal",0.00278872
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"WVairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"WYCO2 removal",0.00361765
"1975$/kg","crt2040_80p_nl_202502_onshoring",2045,"WYairCO2",-0.172936
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"AKCO2 removal",0.204446
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"AKairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"ALCO2 removal",0.00856816
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"ALairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"ARCO2 removal",0.00861257
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"ARairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"AZCO2 removal",0.0106384
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"AZairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"CACO2 removal",0.00816659
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"CAairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"COCO2 removal",0.0106568
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"COairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"CTCO2 removal",0.0043904
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"CTairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"DCCO2 removal",0.0955258
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"DCairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"DECO2 removal",0.00749237
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"DEairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"FLCO2 removal",0.00923369
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"FLairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"GACO2 removal",0.00856814
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"GAairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"HICO2 removal",0.228639
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"HIairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"IACO2 removal",0.00820325
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"IAairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"IDCO2 removal",0.0101776
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"IDairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"ILCO2 removal",0.00850791
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"ILairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"INCO2 removal",0.00853951
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"INairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"KSCO2 removal",0.0100356
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"KSairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"KYCO2 removal",0.0085395
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"KYairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"LACO2 removal",0.00856524
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"LAairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MACO2 removal",0.0043904
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MAairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MDCO2 removal",0.00749237
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MDairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MECO2 removal",0.113365
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MEairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MICO2 removal",0.00853951
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MIairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MNCO2 removal",0.0082035
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MNairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MOCO2 removal",0.00850506
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MOairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MSCO2 removal",0.00856793
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MSairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MTCO2 removal",0.0101768
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"MTairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NCCO2 removal",0.00856815
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NCairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NDCO2 removal",0.00820319
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NDairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NECO2 removal",0.00820239
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NEairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NHCO2 removal",0.0043904
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NHairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NJCO2 removal",0.00749237
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NJairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NMCO2 removal",0.010618
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NMairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NVCO2 removal",0.010156
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NVairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NYCO2 removal",0.00720529
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"NYairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"OHCO2 removal",0.00853951
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"OHairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"OKCO2 removal",0.010026
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"OKairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"ORCO2 removal",0.0101113
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"ORairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"PACO2 removal",0.00754308
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"PAairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"RICO2 removal",0.0043904
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"RIairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"SCCO2 removal",0.00856814
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"SCairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"SDCO2 removal",0.00820243
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"SDairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"TNCO2 removal",0.00862329
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"TNairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"TXCO2 removal",0.0105276
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"TXairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"UTCO2 removal",0.0101764
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"UTairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"VACO2 removal",0.00856811
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"VAairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"VTCO2 removal",0.00446734
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"VTairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"WACO2 removal",0.0101177
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"WAairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"WICO2 removal",0.00850791
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"WIairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"WVCO2 removal",0.00853949
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"WVairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"WYCO2 removal",0.0106605
"1975$/kg","crt2040_80p_nl_202502_onshoring",2050,"WYairCO2",-0.191516
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"AKCO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"AKairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"ALCO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"ALairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"ARCO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"ARairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"AZCO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"AZairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"CACO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"CAairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"COCO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"COairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"CTCO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"CTairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"DCCO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"DCairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"DECO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"DEairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"FLCO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"FLairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"GACO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"GAairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"HICO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"HIairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"IACO2 removal",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"IAairCO2",1
"1975$/kg","crt2040_80p_nl_202502_onshoring",2055,"IDCO2 removal",1
